id,nombre,fecha_ingreso,edad,sexo,fecha_retiro,cargo
34356,Trabajador_34356,2022-03-27,36,M,,Analista
34357,Trabajador_34357,2024-11-25,30,F,,Gerente
34358,Trabajador_34358,2021-12-07,48,M,2024-09-07,Director
34359,Trabajador_34359,2025-09-02,58,F,,Gerente
34360,Trabajador_34360,2025-04-23,47,F,,Analista
34361,Trabajador_34361,2024-09-09,36,F,,Ingeniero
34362,Trabajador_34362,2023-07-11,62,M,,Director
34363,Trabajador_34363,2022-07-20,46,F,,Consultor
34364,Trabajador_34364,2021-06-04,55,F,2022-07-08,Auxiliar
34365,Trabajador_34365,2023-11-02,47,F,,Analista
34366,Trabajador_34366,2020-06-09,51,M,2021-01-08,Auxiliar
34367,Trabajador_34367,2024-02-12,55,F,2025-06-29,Consultor
34368,Trabajador_34368,2025-06-15,29,F,,Coordinador
34369,Trabajador_34369,2022-03-17,59,M,2023-07-14,Director
34370,Trabajador_34370,2021-09-24,31,F,2022-11-14,Director
34371,Trabajador_34371,2024-03-26,31,F,,Coordinador
34372,Trabajador_34372,2023-04-26,58,M,,Ingeniero
34373,Trabajador_34373,2025-07-10,30,M,,Coordinador
34374,Trabajador_34374,2025-02-23,43,M,,Analista
34375,Trabajador_34375,2025-05-08,62,M,,Coordinador
34376,Trabajador_34376,2025-01-28,61,F,,Consultor
34377,Trabajador_34377,2023-01-13,27,M,,Gerente
34378,Trabajador_34378,2023-09-27,45,F,,Analista
34379,Trabajador_34379,2021-03-01,44,F,2023-07-28,Coordinador
34380,Trabajador_34380,2023-07-01,63,F,2023-09-09,Ingeniero
34381,Trabajador_34381,2024-08-11,57,F,,Director
34382,Trabajador_34382,2022-10-14,58,M,2025-01-26,Coordinador
34383,Trabajador_34383,2024-01-17,42,F,,Consultor
34384,Trabajador_34384,2024-05-20,23,F,,Director
34385,Trabajador_34385,2025-06-13,45,M,,Auxiliar
34386,Trabajador_34386,2023-07-20,60,F,,Analista
34387,Trabajador_34387,2024-01-25,49,M,,Auxiliar
34388,Trabajador_34388,2024-08-17,49,M,,Coordinador
34389,Trabajador_34389,2025-03-11,38,F,,Consultor
34390,Trabajador_34390,2024-02-24,51,M,,Coordinador
34391,Trabajador_34391,2023-08-23,19,M,2025-06-11,Consultor
34392,Trabajador_34392,2021-01-09,26,F,2024-05-04,Ingeniero
34393,Trabajador_34393,2021-05-16,28,F,2025-05-25,Director
34394,Trabajador_34394,2023-03-16,61,M,,Ingeniero
34395,Trabajador_34395,2025-12-20,55,M,,Director
34396,Trabajador_34396,2022-06-09,33,F,2023-09-06,Consultor
34397,Trabajador_34397,2023-03-23,28,M,,Coordinador
34398,Trabajador_34398,2023-05-03,46,F,,Gerente
34399,Trabajador_34399,2024-03-26,54,F,2024-10-01,Coordinador
34400,Trabajador_34400,2024-11-17,18,F,,Ingeniero
34401,Trabajador_34401,2020-05-03,59,M,2021-04-26,Director
34402,Trabajador_34402,2023-11-13,25,M,,Director
34403,Trabajador_34403,2021-08-03,57,M,2025-02-15,Ingeniero
34404,Trabajador_34404,2021-11-10,35,F,2022-07-26,Ingeniero
34405,Trabajador_34405,2023-01-01,22,F,2024-07-02,Consultor
34406,Trabajador_34406,2020-03-16,28,M,2023-04-22,Analista
34407,Trabajador_34407,2024-09-15,46,F,,Coordinador
34408,Trabajador_34408,2024-04-03,31,F,,Director
34409,Trabajador_34409,2024-10-13,50,M,,Gerente
34410,Trabajador_34410,2023-07-12,59,F,2024-11-21,Auxiliar
34411,Trabajador_34411,2023-04-22,56,M,,Coordinador
34412,Trabajador_34412,2022-04-11,37,F,2025-05-17,Coordinador
34413,Trabajador_34413,2023-05-03,31,M,2025-08-28,Director
34414,Trabajador_34414,2020-08-28,22,F,2023-04-17,Ingeniero
34415,Trabajador_34415,2021-12-12,28,F,2024-01-09,Auxiliar
34416,Trabajador_34416,2024-08-03,36,F,,Gerente
34417,Trabajador_34417,2025-05-05,64,M,,Coordinador
34418,Trabajador_34418,2024-11-02,26,M,,Analista
34419,Trabajador_34419,2020-05-03,27,F,2022-05-29,Consultor
34420,Trabajador_34420,2025-06-25,31,M,,Director
34421,Trabajador_34421,2025-07-03,28,F,,Coordinador
34422,Trabajador_34422,2025-09-09,47,M,,Ingeniero
34423,Trabajador_34423,2022-07-05,26,M,2025-06-01,Auxiliar
34424,Trabajador_34424,2023-04-01,36,F,2023-12-14,Gerente
34425,Trabajador_34425,2024-05-13,35,M,,Consultor
34426,Trabajador_34426,2020-04-10,21,F,,Consultor
34427,Trabajador_34427,2021-08-09,30,F,2025-05-16,Coordinador
34428,Trabajador_34428,2025-08-26,40,F,,Auxiliar
34429,Trabajador_34429,2022-09-02,25,F,2024-07-17,Analista
34430,Trabajador_34430,2025-06-04,55,M,,Director
34431,Trabajador_34431,2022-03-24,44,M,,Auxiliar
34432,Trabajador_34432,2021-09-08,64,M,2025-07-26,Gerente
34433,Trabajador_34433,2023-02-17,50,M,,Ingeniero
34434,Trabajador_34434,2023-01-16,64,M,2024-08-22,Consultor
34435,Trabajador_34435,2023-06-05,47,F,2024-09-14,Ingeniero
34436,Trabajador_34436,2023-08-07,34,F,2025-02-13,Ingeniero
34437,Trabajador_34437,2024-08-08,18,F,,Director
34438,Trabajador_34438,2021-06-05,41,F,2024-01-27,Gerente
34439,Trabajador_34439,2022-04-27,33,M,,Director
34440,Trabajador_34440,2025-01-06,41,F,,Director
34441,Trabajador_34441,2020-02-18,43,F,2022-06-16,Ingeniero
34442,Trabajador_34442,2021-08-22,57,F,2024-06-02,Consultor
34443,Trabajador_34443,2024-06-07,38,F,2025-04-21,Auxiliar
34444,Trabajador_34444,2022-03-28,38,F,2025-06-18,Analista
34445,Trabajador_34445,2022-12-16,45,M,2025-06-15,Ingeniero
34446,Trabajador_34446,2021-06-06,58,F,2021-10-22,Gerente
34447,Trabajador_34447,2024-05-13,27,M,,Gerente
34448,Trabajador_34448,2022-06-14,34,M,,Consultor
34449,Trabajador_34449,2025-07-20,64,M,,Director
34450,Trabajador_34450,2025-07-02,61,M,,Coordinador
34451,Trabajador_34451,2024-06-17,49,F,2025-02-25,Ingeniero
34452,Trabajador_34452,2024-12-21,39,M,,Ingeniero
34453,Trabajador_34453,2024-08-01,60,M,,Consultor
34454,Trabajador_34454,2022-12-02,63,F,2024-03-01,Auxiliar
34455,Trabajador_34455,2024-05-22,58,F,2025-06-13,Ingeniero
34456,Trabajador_34456,2024-01-16,29,M,2024-08-09,Coordinador
34457,Trabajador_34457,2020-01-04,36,M,2020-10-05,Gerente
34458,Trabajador_34458,2023-12-05,32,M,,Director
34459,Trabajador_34459,2022-12-01,28,F,2023-09-30,Ingeniero
34460,Trabajador_34460,2024-11-10,48,M,,Consultor
34461,Trabajador_34461,2023-11-03,42,M,2024-02-19,Ingeniero
34462,Trabajador_34462,2024-12-15,42,M,2025-03-09,Gerente
34463,Trabajador_34463,2025-06-15,30,M,,Coordinador
34464,Trabajador_34464,2024-07-22,22,F,,Ingeniero
34465,Trabajador_34465,2023-03-24,53,M,,Coordinador
34466,Trabajador_34466,2023-03-04,31,M,2024-12-08,Analista
34467,Trabajador_34467,2023-09-25,53,M,,Ingeniero
34468,Trabajador_34468,2024-08-26,27,M,,Auxiliar
34469,Trabajador_34469,2022-04-27,42,M,2024-03-16,Ingeniero
34470,Trabajador_34470,2024-12-16,57,M,,Consultor
34471,Trabajador_34471,2021-09-05,18,F,2025-04-21,Gerente
34472,Trabajador_34472,2025-05-19,63,F,,Consultor
34473,Trabajador_34473,2022-05-28,25,F,2024-09-07,Director
34474,Trabajador_34474,2024-10-15,22,F,,Gerente
34475,Trabajador_34475,2025-11-02,27,M,,Auxiliar
34476,Trabajador_34476,2021-12-19,63,F,2022-09-25,Gerente
34477,Trabajador_34477,2020-10-09,48,M,2023-07-10,Auxiliar
34478,Trabajador_34478,2022-03-14,53,M,2025-06-25,Auxiliar
34479,Trabajador_34479,2023-06-10,46,F,,Consultor
34480,Trabajador_34480,2021-11-04,22,M,2024-05-08,Ingeniero
34481,Trabajador_34481,2023-02-07,57,M,2025-08-13,Director
34482,Trabajador_34482,2025-03-03,44,F,,Coordinador
34483,Trabajador_34483,2022-12-01,60,M,,Director
34484,Trabajador_34484,2025-01-19,32,M,,Coordinador
34485,Trabajador_34485,2023-06-10,39,F,,Coordinador
34486,Trabajador_34486,2025-02-11,46,F,,Gerente
34487,Trabajador_34487,2023-10-13,22,M,,Coordinador
34488,Trabajador_34488,2024-10-22,28,F,,Gerente
34489,Trabajador_34489,2024-11-12,32,M,,Gerente
34490,Trabajador_34490,2021-10-25,18,M,2023-05-03,Director
34491,Trabajador_34491,2023-03-16,37,F,2024-01-03,Auxiliar
34492,Trabajador_34492,2023-05-12,54,M,,Analista
34493,Trabajador_34493,2021-03-17,53,M,2022-12-17,Gerente
34494,Trabajador_34494,2025-10-27,64,F,,Ingeniero
34495,Trabajador_34495,2024-05-07,38,M,,Director
34496,Trabajador_34496,2021-11-22,43,M,2023-03-02,Director
34497,Trabajador_34497,2024-07-08,52,M,2025-10-13,Consultor
34498,Trabajador_34498,2021-07-01,57,F,2024-12-28,Gerente
34499,Trabajador_34499,2022-06-23,28,F,2025-03-12,Analista
34500,Trabajador_34500,2024-03-27,28,M,,Ingeniero
34501,Trabajador_34501,2023-05-15,20,M,,Gerente
34502,Trabajador_34502,2021-06-03,41,M,2023-03-24,Auxiliar
34503,Trabajador_34503,2023-11-27,39,M,2024-11-07,Director
34504,Trabajador_34504,2024-11-09,55,M,2025-03-27,Gerente
34505,Trabajador_34505,2025-05-08,44,F,,Ingeniero
34506,Trabajador_34506,2024-08-28,31,F,,Gerente
34507,Trabajador_34507,2024-03-27,56,F,,Director
34508,Trabajador_34508,2022-08-20,64,M,2025-02-23,Auxiliar
34509,Trabajador_34509,2024-11-22,62,F,,Analista
34510,Trabajador_34510,2023-03-22,42,M,,Ingeniero
34511,Trabajador_34511,2024-04-25,23,M,,Coordinador
34512,Trabajador_34512,2024-01-10,64,M,,Auxiliar
34513,Trabajador_34513,2023-02-21,28,M,2024-02-26,Gerente
34514,Trabajador_34514,2024-07-05,21,F,2025-02-05,Director
34515,Trabajador_34515,2025-07-06,29,F,2025-11-20,Analista
34516,Trabajador_34516,2021-08-03,27,F,2024-07-27,Ingeniero
34517,Trabajador_34517,2023-08-28,20,F,,Auxiliar
34518,Trabajador_34518,2020-02-20,28,F,2022-11-24,Auxiliar
34519,Trabajador_34519,2024-06-28,45,M,,Coordinador
34520,Trabajador_34520,2021-05-05,48,M,2022-02-06,Ingeniero
34521,Trabajador_34521,2023-12-23,53,F,,Consultor
34522,Trabajador_34522,2021-10-17,19,M,2025-09-30,Analista
34523,Trabajador_34523,2024-04-20,52,F,,Auxiliar
34524,Trabajador_34524,2022-09-21,44,M,,Coordinador
34525,Trabajador_34525,2020-05-13,39,M,2020-11-07,Analista
34526,Trabajador_34526,2025-04-11,57,M,2025-08-19,Ingeniero
34527,Trabajador_34527,2024-03-15,41,M,,Ingeniero
34528,Trabajador_34528,2020-07-05,41,M,2021-05-27,Ingeniero
34529,Trabajador_34529,2024-12-04,22,M,,Analista
34530,Trabajador_34530,2023-02-01,63,M,,Coordinador
34531,Trabajador_34531,2024-01-28,59,F,,Director
34532,Trabajador_34532,2022-01-25,26,M,2022-11-14,Consultor
34533,Trabajador_34533,2022-09-23,20,M,,Consultor
34534,Trabajador_34534,2024-09-03,21,M,,Auxiliar
34535,Trabajador_34535,2022-12-12,18,F,2024-09-27,Ingeniero
34536,Trabajador_34536,2025-03-28,53,M,2025-10-04,Coordinador
34537,Trabajador_34537,2023-11-25,28,F,,Gerente
34538,Trabajador_34538,2021-03-22,56,F,2024-11-06,Coordinador
34539,Trabajador_34539,2023-08-23,35,M,2025-02-01,Analista
34540,Trabajador_34540,2025-05-22,41,M,,Analista
34541,Trabajador_34541,2022-07-16,62,M,2024-08-09,Gerente
34542,Trabajador_34542,2024-11-25,19,F,,Director
34543,Trabajador_34543,2024-04-03,21,M,,Auxiliar
34544,Trabajador_34544,2023-04-04,21,F,2025-12-12,Director
34545,Trabajador_34545,2024-08-19,49,F,,Director
34546,Trabajador_34546,2025-12-03,64,F,,Analista
34547,Trabajador_34547,2024-11-14,57,M,,Gerente
34548,Trabajador_34548,2021-09-15,59,M,2025-03-01,Ingeniero
34549,Trabajador_34549,2023-02-05,22,F,2025-10-10,Auxiliar
34550,Trabajador_34550,2023-12-01,31,F,2024-03-16,Consultor
34551,Trabajador_34551,2020-09-10,55,F,2021-01-31,Auxiliar
34552,Trabajador_34552,2023-09-10,19,M,,Director
34553,Trabajador_34553,2023-07-17,51,M,2024-08-10,Director
34554,Trabajador_34554,2023-01-21,29,M,,Director
34555,Trabajador_34555,2023-12-04,36,M,,Consultor
34556,Trabajador_34556,2021-12-15,25,F,2022-02-04,Auxiliar
34557,Trabajador_34557,2022-04-27,44,M,,Analista
34558,Trabajador_34558,2023-09-09,38,F,,Analista
34559,Trabajador_34559,2025-02-16,51,F,,Director
34560,Trabajador_34560,2025-04-14,59,M,,Gerente
34561,Trabajador_34561,2024-06-24,36,F,,Consultor
34562,Trabajador_34562,2025-12-21,36,M,,Ingeniero
34563,Trabajador_34563,2024-01-10,38,F,,Coordinador
34564,Trabajador_34564,2021-11-28,28,M,2023-03-08,Gerente
34565,Trabajador_34565,2025-07-13,48,M,2025-10-17,Director
34566,Trabajador_34566,2023-07-03,47,F,2023-12-28,Auxiliar
34567,Trabajador_34567,2025-02-17,18,F,2025-06-28,Analista
34568,Trabajador_34568,2023-10-02,32,M,,Ingeniero
34569,Trabajador_34569,2022-06-16,33,M,2024-04-06,Analista
34570,Trabajador_34570,2022-10-07,53,M,2023-10-13,Director
34571,Trabajador_34571,2023-07-24,45,M,,Coordinador
34572,Trabajador_34572,2021-08-24,58,F,2023-05-21,Consultor
34573,Trabajador_34573,2024-09-19,57,F,2025-12-24,Auxiliar
34574,Trabajador_34574,2025-09-04,24,F,2025-11-16,Consultor
34575,Trabajador_34575,2024-01-01,41,F,2024-08-22,Consultor
34576,Trabajador_34576,2024-08-27,20,F,,Director
34577,Trabajador_34577,2024-04-22,46,M,,Consultor
34578,Trabajador_34578,2022-06-06,42,M,2024-09-05,Consultor
34579,Trabajador_34579,2024-02-22,46,F,2024-11-07,Coordinador
34580,Trabajador_34580,2024-11-16,42,M,,Coordinador
34581,Trabajador_34581,2024-03-22,64,M,2025-10-31,Consultor
34582,Trabajador_34582,2022-07-24,19,M,2024-01-10,Gerente
34583,Trabajador_34583,2022-10-02,65,F,2024-04-27,Coordinador
34584,Trabajador_34584,2024-01-15,45,M,,Ingeniero
34585,Trabajador_34585,2021-08-02,26,M,2023-01-16,Consultor
34586,Trabajador_34586,2021-02-22,63,M,2022-02-28,Coordinador
34587,Trabajador_34587,2022-02-23,52,F,,Analista
34588,Trabajador_34588,2025-12-06,30,F,,Coordinador
34589,Trabajador_34589,2023-12-20,43,F,,Gerente
34590,Trabajador_34590,2023-01-16,51,F,2023-10-28,Director
34591,Trabajador_34591,2025-02-16,50,F,,Ingeniero
34592,Trabajador_34592,2023-08-10,32,F,2023-11-16,Coordinador
34593,Trabajador_34593,2021-06-19,50,M,2021-12-26,Gerente
34594,Trabajador_34594,2024-02-13,21,F,2025-02-15,Auxiliar
34595,Trabajador_34595,2022-03-25,63,F,2024-12-01,Gerente
34596,Trabajador_34596,2022-04-27,52,M,2025-04-07,Director
34597,Trabajador_34597,2024-11-25,48,M,,Analista
34598,Trabajador_34598,2025-06-20,38,M,,Gerente
34599,Trabajador_34599,2022-08-13,62,M,2024-04-24,Ingeniero
34600,Trabajador_34600,2022-04-04,46,M,2023-09-04,Ingeniero
34601,Trabajador_34601,2024-07-07,65,F,,Ingeniero
34602,Trabajador_34602,2022-11-23,22,F,2025-02-01,Auxiliar
34603,Trabajador_34603,2020-03-12,61,M,2021-01-27,Consultor
34604,Trabajador_34604,2023-06-05,19,M,,Gerente
34605,Trabajador_34605,2025-11-20,55,M,,Analista
34606,Trabajador_34606,2024-12-05,45,M,2025-08-04,Director
34607,Trabajador_34607,2025-09-27,27,M,,Gerente
34608,Trabajador_34608,2024-02-24,29,M,,Auxiliar
34609,Trabajador_34609,2024-11-22,53,M,,Coordinador
34610,Trabajador_34610,2021-07-18,31,M,2023-12-10,Director
34611,Trabajador_34611,2024-05-11,30,M,,Coordinador
34612,Trabajador_34612,2023-10-12,49,M,,Ingeniero
34613,Trabajador_34613,2023-03-24,18,F,2023-07-26,Gerente
34614,Trabajador_34614,2025-12-22,24,M,,Auxiliar
34615,Trabajador_34615,2021-02-22,64,M,2022-09-23,Consultor
34616,Trabajador_34616,2020-11-11,59,M,2023-01-24,Analista
34617,Trabajador_34617,2022-02-10,38,F,2023-11-16,Gerente
34618,Trabajador_34618,2023-03-17,46,F,2023-06-12,Ingeniero
34619,Trabajador_34619,2024-06-05,58,F,,Director
34620,Trabajador_34620,2021-09-15,61,F,2023-07-22,Coordinador
34621,Trabajador_34621,2024-03-10,50,F,,Consultor
34622,Trabajador_34622,2024-09-24,26,F,,Ingeniero
34623,Trabajador_34623,2023-02-28,26,M,2023-07-05,Ingeniero
34624,Trabajador_34624,2022-10-05,49,M,2025-05-16,Auxiliar
34625,Trabajador_34625,2023-12-16,20,M,,Coordinador
34626,Trabajador_34626,2025-12-08,50,F,,Auxiliar
34627,Trabajador_34627,2022-06-02,58,F,2022-11-22,Consultor
34628,Trabajador_34628,2021-06-18,60,M,2024-04-18,Ingeniero
34629,Trabajador_34629,2025-04-15,63,F,,Auxiliar
34630,Trabajador_34630,2024-10-16,47,M,,Coordinador
34631,Trabajador_34631,2024-02-20,39,F,,Coordinador
34632,Trabajador_34632,2021-09-24,48,F,2023-12-27,Director
34633,Trabajador_34633,2022-01-20,19,F,2025-07-03,Coordinador
34634,Trabajador_34634,2024-10-05,56,M,2024-12-24,Ingeniero
34635,Trabajador_34635,2025-05-19,65,M,,Analista
34636,Trabajador_34636,2023-07-12,56,F,,Auxiliar
34637,Trabajador_34637,2022-09-08,48,M,2025-08-06,Ingeniero
34638,Trabajador_34638,2024-12-13,43,F,,Auxiliar
34639,Trabajador_34639,2023-10-26,38,F,2025-04-07,Auxiliar
34640,Trabajador_34640,2023-04-06,63,F,2025-09-10,Ingeniero
34641,Trabajador_34641,2025-09-12,34,M,,Auxiliar
34642,Trabajador_34642,2021-10-23,51,M,2025-02-04,Analista
34643,Trabajador_34643,2024-04-28,39,M,2024-09-18,Director
34644,Trabajador_34644,2022-11-01,54,F,2022-12-27,Consultor
34645,Trabajador_34645,2022-08-19,37,M,,Consultor
34646,Trabajador_34646,2021-09-27,43,M,2024-02-29,Analista
34647,Trabajador_34647,2020-03-05,36,M,2022-10-26,Coordinador
34648,Trabajador_34648,2024-10-25,51,F,,Analista
34649,Trabajador_34649,2025-03-10,40,F,2025-12-04,Auxiliar
34650,Trabajador_34650,2022-10-03,19,M,2023-09-09,Director
34651,Trabajador_34651,2024-11-24,21,M,,Analista
34652,Trabajador_34652,2024-06-03,45,M,,Gerente
34653,Trabajador_34653,2022-07-02,44,M,,Consultor
34654,Trabajador_34654,2024-07-22,20,M,2024-09-17,Ingeniero
34655,Trabajador_34655,2023-06-27,18,M,2025-11-03,Gerente
34656,Trabajador_34656,2022-05-03,19,M,2024-06-27,Auxiliar
34657,Trabajador_34657,2022-07-19,29,F,2023-03-07,Analista
34658,Trabajador_34658,2025-05-21,55,M,,Coordinador
34659,Trabajador_34659,2023-04-20,59,M,2023-08-21,Gerente
34660,Trabajador_34660,2024-09-24,46,M,,Director
34661,Trabajador_34661,2024-04-05,52,M,,Analista
34662,Trabajador_34662,2024-05-06,55,F,,Auxiliar
34663,Trabajador_34663,2022-05-23,43,F,,Auxiliar
34664,Trabajador_34664,2024-01-03,44,F,,Consultor
34665,Trabajador_34665,2024-10-06,20,F,,Analista
34666,Trabajador_34666,2024-04-19,63,F,2025-02-11,Ingeniero
34667,Trabajador_34667,2024-04-03,38,F,,Consultor
34668,Trabajador_34668,2023-12-22,21,M,,Auxiliar
34669,Trabajador_34669,2020-05-04,34,F,2023-04-22,Director
34670,Trabajador_34670,2024-10-26,50,F,,Coordinador
34671,Trabajador_34671,2025-07-23,21,F,,Auxiliar
34672,Trabajador_34672,2022-11-21,20,F,2025-04-20,Director
34673,Trabajador_34673,2024-05-11,49,M,2025-01-06,Gerente
34674,Trabajador_34674,2025-03-18,61,M,2025-07-23,Consultor
34675,Trabajador_34675,2022-08-17,62,M,2025-09-01,Auxiliar
34676,Trabajador_34676,2024-11-18,55,F,2025-09-17,Director
34677,Trabajador_34677,2025-10-07,28,F,2025-12-12,Gerente
34678,Trabajador_34678,2025-08-08,24,F,,Consultor
34679,Trabajador_34679,2025-03-19,31,M,,Coordinador
34680,Trabajador_34680,2022-11-24,45,M,,Director
34681,Trabajador_34681,2024-07-25,46,M,,Auxiliar
34682,Trabajador_34682,2020-09-01,53,F,2023-12-01,Director
34683,Trabajador_34683,2023-01-04,62,M,2024-01-26,Consultor
34684,Trabajador_34684,2024-10-25,52,M,,Director
34685,Trabajador_34685,2024-09-22,54,F,2024-11-11,Ingeniero
34686,Trabajador_34686,2021-11-03,26,M,2024-03-18,Consultor
34687,Trabajador_34687,2025-09-24,20,F,,Ingeniero
34688,Trabajador_34688,2023-08-19,50,F,2024-04-24,Auxiliar
34689,Trabajador_34689,2021-12-27,24,M,2024-10-26,Ingeniero
34690,Trabajador_34690,2025-03-10,30,F,,Analista
34691,Trabajador_34691,2024-05-24,35,F,2025-02-27,Director
34692,Trabajador_34692,2025-09-23,62,F,2025-10-23,Director
34693,Trabajador_34693,2021-12-06,37,F,2025-02-12,Analista
34694,Trabajador_34694,2024-07-03,28,F,,Auxiliar
34695,Trabajador_34695,2025-08-26,44,F,,Consultor
34696,Trabajador_34696,2022-01-08,36,M,2022-09-05,Coordinador
34697,Trabajador_34697,2025-12-03,40,M,,Ingeniero
34698,Trabajador_34698,2021-07-01,40,F,2025-07-05,Coordinador
34699,Trabajador_34699,2022-03-16,64,F,,Director
34700,Trabajador_34700,2025-10-08,30,M,,Coordinador
34701,Trabajador_34701,2024-03-07,33,F,,Gerente
34702,Trabajador_34702,2024-11-06,40,F,,Ingeniero
34703,Trabajador_34703,2025-02-07,63,F,2025-05-28,Consultor
34704,Trabajador_34704,2023-08-28,50,F,,Consultor
34705,Trabajador_34705,2022-01-20,41,F,2024-03-16,Coordinador
34706,Trabajador_34706,2025-06-05,43,M,,Consultor
34707,Trabajador_34707,2021-03-28,50,M,2024-01-19,Director
34708,Trabajador_34708,2021-08-17,48,F,2025-03-21,Auxiliar
34709,Trabajador_34709,2025-04-10,28,M,,Coordinador
34710,Trabajador_34710,2022-01-02,44,F,2025-10-06,Ingeniero
34711,Trabajador_34711,2024-12-10,63,F,,Auxiliar
34712,Trabajador_34712,2022-07-23,41,F,,Coordinador
34713,Trabajador_34713,2024-08-04,60,M,,Ingeniero
34714,Trabajador_34714,2025-07-26,48,F,,Gerente
34715,Trabajador_34715,2025-04-26,59,F,2025-08-03,Ingeniero
34716,Trabajador_34716,2025-03-23,49,M,,Analista
34717,Trabajador_34717,2021-12-01,49,F,2025-11-17,Auxiliar
34718,Trabajador_34718,2024-11-27,27,M,,Coordinador
34719,Trabajador_34719,2023-02-03,26,M,,Ingeniero
34720,Trabajador_34720,2025-07-25,53,M,,Gerente
34721,Trabajador_34721,2024-11-21,51,F,,Director
34722,Trabajador_34722,2025-10-10,61,M,,Analista
34723,Trabajador_34723,2025-11-04,45,M,,Ingeniero
34724,Trabajador_34724,2021-07-11,63,F,2023-05-30,Auxiliar
34725,Trabajador_34725,2024-08-06,50,M,,Consultor
34726,Trabajador_34726,2024-12-10,21,F,,Coordinador
34727,Trabajador_34727,2024-12-06,54,F,,Ingeniero
34728,Trabajador_34728,2022-05-06,64,F,2023-12-31,Auxiliar
34729,Trabajador_34729,2021-01-15,20,F,2024-05-21,Director
34730,Trabajador_34730,2022-08-22,34,M,2025-04-16,Analista
34731,Trabajador_34731,2020-06-09,55,F,,Auxiliar
34732,Trabajador_34732,2022-04-19,37,M,,Director
34733,Trabajador_34733,2025-05-28,65,M,2025-08-28,Director
34734,Trabajador_34734,2024-12-08,24,F,,Gerente
34735,Trabajador_34735,2025-09-03,35,M,,Gerente
34736,Trabajador_34736,2025-11-22,52,F,,Gerente
34737,Trabajador_34737,2022-02-21,61,M,2025-10-09,Analista
34738,Trabajador_34738,2025-03-18,28,F,,Analista
34739,Trabajador_34739,2024-10-20,31,F,,Ingeniero
34740,Trabajador_34740,2022-05-12,46,F,2023-06-09,Auxiliar
34741,Trabajador_34741,2023-12-13,18,F,,Ingeniero
34742,Trabajador_34742,2024-06-10,20,M,,Gerente
34743,Trabajador_34743,2025-10-12,65,M,,Coordinador
34744,Trabajador_34744,2021-08-26,48,F,2022-01-13,Ingeniero
34745,Trabajador_34745,2024-05-13,49,M,,Coordinador
34746,Trabajador_34746,2024-05-06,57,F,,Consultor
34747,Trabajador_34747,2024-12-28,63,F,2025-05-10,Coordinador
34748,Trabajador_34748,2024-07-24,62,F,2025-10-08,Consultor
34749,Trabajador_34749,2021-08-06,59,M,2025-06-12,Analista
34750,Trabajador_34750,2025-08-16,51,F,,Coordinador
34751,Trabajador_34751,2024-03-09,37,M,2025-04-16,Auxiliar
34752,Trabajador_34752,2021-02-08,37,M,2022-07-25,Coordinador
34753,Trabajador_34753,2025-03-16,32,F,,Auxiliar
34754,Trabajador_34754,2024-01-03,41,M,,Director
34755,Trabajador_34755,2020-09-23,37,M,2022-08-14,Coordinador
34756,Trabajador_34756,2022-09-01,56,F,2023-11-10,Director
34757,Trabajador_34757,2020-09-01,63,F,2023-07-21,Auxiliar
34758,Trabajador_34758,2023-11-24,40,F,,Director
34759,Trabajador_34759,2024-01-04,31,F,,Director
34760,Trabajador_34760,2021-09-18,64,M,2024-03-07,Consultor
34761,Trabajador_34761,2022-02-24,63,F,2025-04-27,Coordinador
34762,Trabajador_34762,2025-09-15,41,M,,Director
34763,Trabajador_34763,2023-04-28,21,F,,Director
34764,Trabajador_34764,2024-10-01,31,M,2025-11-15,Consultor
34765,Trabajador_34765,2025-10-10,31,M,,Director
34766,Trabajador_34766,2024-05-25,55,F,,Auxiliar
34767,Trabajador_34767,2020-04-14,20,M,,Ingeniero
34768,Trabajador_34768,2023-12-14,51,F,,Director
34769,Trabajador_34769,2023-10-03,40,M,2024-03-11,Auxiliar
34770,Trabajador_34770,2022-06-14,48,F,2022-09-16,Director
34771,Trabajador_34771,2024-01-23,24,M,,Ingeniero
34772,Trabajador_34772,2024-06-05,48,F,,Auxiliar
34773,Trabajador_34773,2022-08-17,54,F,2024-03-13,Analista
34774,Trabajador_34774,2022-09-28,31,F,2025-06-02,Coordinador
34775,Trabajador_34775,2021-12-01,21,F,2023-03-02,Ingeniero
34776,Trabajador_34776,2022-04-15,24,F,,Coordinador
34777,Trabajador_34777,2022-08-28,19,F,2024-02-27,Analista
34778,Trabajador_34778,2020-05-03,42,F,2022-08-23,Auxiliar
34779,Trabajador_34779,2024-07-05,52,M,,Ingeniero
34780,Trabajador_34780,2025-10-16,39,M,,Analista
34781,Trabajador_34781,2024-04-26,35,F,,Coordinador
34782,Trabajador_34782,2023-11-13,18,F,2025-03-03,Coordinador
34783,Trabajador_34783,2023-02-11,44,M,,Analista
34784,Trabajador_34784,2020-09-07,37,M,2022-03-23,Consultor
34785,Trabajador_34785,2020-03-26,19,F,2021-06-04,Gerente
34786,Trabajador_34786,2021-01-25,25,F,2022-04-11,Analista
34787,Trabajador_34787,2023-08-01,59,M,,Consultor
34788,Trabajador_34788,2025-07-02,45,M,,Auxiliar
34789,Trabajador_34789,2025-11-18,31,M,,Director
